iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
3575,540,0.019120,0.586917,0.144505,0.002647,0.731961,31.014969,6.568175,44.688729,0.184865,0.571143,0.058870,5.921987,6.241009
3576,541,0.018299,0.818712,0.061487,0.001876,0.869672,30.673121,8.969692,46.104847,0.276550,0.483180,0.020506,5.249978,5.734986
3577,541,0.022022,0.857585,0.104112,0.002124,0.963821,31.409045,6.635044,45.635878,0.296683,0.663360,0.069118,6.260172,6.587369
3578,541,0.023030,0.599162,0.065106,0.001688,0.665512,30.328570,9.838602,45.860435,0.270869,0.278861,0.034254,4.698482,5.235037
3579,543,0.019465,0.760807,0.067766,0.001656,0.830229,29.640251,8.666695,44.991861,0.300971,0.618689,0.033221,5.503264,5.819557
3580,544,0.013000,0.644694,0.089087,0.001225,0.735006,30.644951,9.513204,45.964521,0.223048,0.425959,0.079702,4.782486,5.290720
3581,545,0.019786,0.478405,0.057426,0.001283,0.525908,35.471759,4.665037,45.669094,0.165856,0.243263,0.013232,4.787936,5.012733
3582,546,0.018984,0.811074,0.059742,0.001334,0.872150,33.859390,5.625100,45.612310,0.225621,0.580025,0.030343,4.986407,5.679296
3583,547,0.014118,0.625969,0.068207,0.001987,0.696058,30.028594,10.591142,46.129853,0.282659,0.421620,0.039087,4.472826,5.074440
3584,547,0.021916,0.613404,0.068895,0.001794,0.684093,31.906051,7.771949,44.898752,0.254855,0.281153,0.039733,4.232841,4.777509
3585,548,0.016334,0.388406,0.053819,0.001032,0.434830,31.164073,9.633650,46.239181,0.161489,0.152291,0.020952,4.803870,5.013638
3586,549,0.022564,0.428164,0.037597,0.000990,0.466751,35.086425,3.663964,45.546473,0.179291,0.098077,0.006832,6.104151,6.328704
3587,550,0.017848,0.930904,0.066617,0.001254,0.998775,36.843990,1.648117,44.277554,0.284804,0.690531,0.032658,4.455128,5.320359
3588,550,0.012274,0.492255,0.037713,0.000906,0.528263,40.172016,15.772237,61.260185,0.180611,0.220724,0.006679,4.566027,4.755107
3589,550,0.021462,0.386623,0.051627,0.001140,0.439082,31.932328,8.669034,46.317013,0.166026,0.168201,0.011368,5.061997,5.240204
3590,551,0.023092,0.866838,0.126653,0.006405,0.999896,32.052257,7.540974,45.665396,0.268951,0.618586,0.084830,4.711378,5.000734
3591,551,0.019036,0.402969,0.038238,0.001104,0.441274,38.004608,1.671056,45.112214,0.185583,0.117711,0.004582,4.765270,4.984177
3592,552,0.016717,0.879480,0.094524,0.001258,0.975262,30.552263,9.683791,46.603799,0.567847,0.628156,0.041271,4.777297,5.414908
3593,552,0.020080,0.386375,0.042238,0.001204,0.429527,30.169401,9.670784,44.989714,0.170547,0.150180,0.006460,4.514283,4.707738
3594,553,0.023686,0.562224,0.319594,0.001315,0.882850,33.583497,5.618061,45.231614,0.195604,0.295014,0.284827,4.897419,5.102648
3595,554,0.019139,0.809352,0.070763,0.001313,0.881428,30.573246,8.847046,46.410552,0.269688,0.669870,0.040088,5.786688,6.072964
3596,554,0.017719,0.440715,0.040962,0.001144,0.480578,31.423256,7.930171,44.860162,0.163266,0.190420,0.007367,4.824688,5.025717
3597,557,0.014030,0.375314,0.051339,0.001362,0.406203,30.767822,9.697349,45.759104,0.170955,0.145056,0.023801,4.659069,4.862455
3598,557,0.017124,0.567770,0.066330,0.001650,0.635643,30.535597,10.649202,46.470704,0.255292,0.317098,0.028645,4.350412,4.830923
3599,558,0.021697,0.593640,0.049534,0.001200,0.644089,29.715342,9.637291,44.993392,0.217169,0.308298,0.008026,4.729914,5.062487
3600,560,0.020730,0.788743,0.127454,0.001902,0.917644,31.339448,9.510959,46.269886,0.268634,0.539286,0.152168,4.114457,4.454544
3601,560,0.020205,0.523270,0.057911,0.001578,0.580772,35.575318,3.958026,44.739646,0.236308,0.316613,0.024997,4.326006,4.728926
3602,560,0.021766,0.850800,0.086075,0.002153,0.939028,45.426664,8.597512,61.484195,0.302230,0.635541,0.042704,6.138912,6.483509
3603,561,0.020641,0.561113,0.120479,0.002165,0.683757,31.786574,6.953155,45.014860,0.273246,0.294530,0.087102,5.269503,5.808616
3604,562,0.018745,0.741028,0.082687,0.001265,0.824980,31.876587,6.716518,46.321249,0.243494,0.596679,0.045351,6.607982,6.860336
3605,562,0.019660,0.381905,0.043919,0.001091,0.415941,31.556816,8.654457,45.418616,0.168755,0.156288,0.010934,4.563535,4.748562
3606,562,0.014691,0.838605,0.083677,0.001429,0.923711,59.322601,8.577598,75.083745,0.246467,0.584240,0.040369,5.963409,6.724285
3607,562,0.012619,0.710775,0.062786,0.001268,0.774041,42.949571,11.547748,61.369684,0.239060,0.385615,0.024151,5.814397,6.071527
3608,562,0.025006,1.029937,0.172282,0.002793,1.173877,31.525815,7.549367,45.048044,0.434540,0.638744,0.105374,4.285664,5.414373
3609,562,0.067040,0.800799,0.132965,0.002453,0.900679,35.813475,4.543205,47.006123,0.220536,0.586662,0.082283,5.427228,6.035723
3610,562,0.019575,0.591737,0.074977,0.001448,0.668162,33.615241,5.701609,45.323248,0.280264,0.216628,0.036023,4.993943,5.503711
3611,563,0.022148,1.065843,0.061023,0.001624,1.117273,33.664952,3.715611,45.710348,0.248610,0.913743,0.055418,6.910513,7.430312
3612,563,0.014444,0.422910,0.048578,0.001108,0.457424,31.693406,8.497798,45.397363,0.171686,0.167455,0.016843,4.519747,4.724367
3613,563,0.021638,0.728593,0.067982,0.002122,0.797025,43.458661,10.712763,61.837337,0.258306,0.342681,0.031897,6.548154,6.822234
3614,563,0.021054,0.391379,0.042540,0.001180,0.423460,35.704152,3.688595,44.682641,0.279648,0.154812,0.013041,4.531384,4.839360
3615,565,0.016901,0.762911,0.065819,0.001298,0.829553,36.936886,15.993552,61.228836,0.303499,0.427603,0.034789,7.141631,7.428439
3616,565,0.021365,0.867926,0.066206,0.001586,0.935718,33.469324,5.912242,45.580227,0.358283,0.547637,0.030256,4.851106,5.718269
3617,565,0.021728,0.812402,0.053657,0.001537,0.867596,43.635255,11.582582,60.815244,0.174126,0.590625,0.057374,4.505814,5.151732
3618,566,0.021493,0.940644,0.103623,0.001601,1.045868,44.442350,9.289798,61.258773,0.264907,0.700902,0.053949,6.120930,6.986074
3619,568,0.021131,0.825866,0.067182,0.001631,0.894679,37.869079,15.626388,61.490477,0.266970,0.682438,0.025114,6.784014,7.062151
3620,568,0.023656,0.806435,0.102369,0.001651,0.910455,33.023576,5.481943,45.165391,0.251050,0.620669,0.075935,5.442486,5.708690
3621,570,0.019922,0.457822,0.068387,0.002183,0.528392,38.514999,16.564182,61.370742,0.185597,0.198561,0.039053,5.521404,5.807479
3622,571,0.020615,0.682458,0.080218,0.001708,0.752733,35.400142,3.691517,44.982809,0.246395,0.312167,0.038417,4.825878,5.373336
3623,571,0.013000,0.364259,0.043425,0.000998,0.398970,34.899647,3.598966,45.548342,0.201436,0.129019,0.014717,6.401656,6.635193
3624,572,0.024505,0.876268,0.052927,0.000996,0.930191,47.664400,5.754238,59.264156,0.316524,0.680376,0.019849,4.540641,4.871413
3625,572,0.014771,0.742134,0.085436,0.001438,0.829008,49.071734,3.606713,61.437467,0.241575,0.569938,0.046624,7.644054,7.900714
3626,572,0.016047,0.607992,0.084663,0.000893,0.681364,36.969069,2.538382,45.033497,0.247164,0.299440,0.022873,4.537883,4.812734
3627,572,0.018857,0.634923,0.083108,0.001586,0.719617,36.313098,3.800689,46.987067,0.311496,0.253737,0.053483,5.849999,6.115059
3628,573,0.018690,0.704169,0.073127,0.001165,0.778461,40.282135,15.613564,61.568700,0.297640,0.483107,0.035484,4.547395,5.219469
3629,573,0.032273,0.842528,0.060486,0.001834,0.890952,32.173352,6.715423,44.733037,0.405919,0.625850,0.023306,4.468161,4.893979
3630,574,0.020396,0.442345,0.047701,0.001104,0.490995,32.442717,4.696008,45.878889,0.314831,0.253223,0.005897,7.894437,8.280417
3631,577,0.018146,0.499992,0.052613,0.001478,0.552009,32.537222,7.779522,45.586976,0.228517,0.161459,0.022744,4.444565,4.829879
3632,578,0.022463,0.770848,0.094260,0.001638,0.866746,36.315032,1.510060,45.001396,0.252427,0.558679,0.055039,5.997326,6.710409
3633,580,0.011129,0.652647,0.042852,0.001026,0.687003,31.165686,9.716470,46.688009,0.195418,0.430323,0.011579,4.857036,5.086909
3634,581,0.020263,0.620323,0.079137,0.001991,0.701260,37.320154,1.700217,45.140028,0.258497,0.409111,0.042399,5.111232,5.661699
3635,581,0.012998,0.696480,0.068790,0.001405,0.766675,33.606282,1.872383,45.216351,0.233562,0.530498,0.038397,8.693341,8.945705
3636,581,0.016116,1.016181,0.097189,0.001705,1.096693,29.945232,10.555585,46.329311,0.304995,0.650799,0.037993,4.348068,4.687346
3637,581,0.018549,0.406140,0.039678,0.001436,0.444195,29.893756,10.541828,45.689682,0.173809,0.171968,0.010214,4.597548,4.796690
3638,582,0.023487,0.827647,0.086610,0.001618,0.915875,31.696308,6.608249,45.080508,0.278995,0.499473,0.051852,5.529035,5.812284
3639,584,0.040917,0.862022,0.052549,0.001181,0.915752,30.645821,8.512126,44.902065,0.291732,0.719598,0.017193,4.471475,4.769871
3640,584,0.012972,0.369073,0.045635,0.001087,0.401757,40.261847,15.574069,61.369849,0.162019,0.143170,0.018627,4.916740,5.100586
3641,585,0.019687,0.629685,0.048736,0.001323,0.679414,37.810642,1.702035,44.677766,0.238502,0.414649,0.016842,4.095498,4.681718
3642,586,0.018814,1.146414,0.081967,0.001800,1.230181,32.751522,6.598149,45.329638,0.331025,0.943762,0.044220,4.359627,5.461406
3643,586,0.025345,0.769067,0.062832,0.001809,0.833708,39.398154,14.577073,61.678134,0.254389,0.653656,0.032293,6.537623,6.806937
3644,587,0.028433,0.845091,0.093293,0.001459,0.939843,40.979646,10.556895,58.946181,0.336426,0.534343,0.064340,6.077786,6.415407
3645,589,0.022881,0.820718,0.074385,0.001686,0.896654,32.412635,5.855647,45.291598,0.270627,0.489543,0.036477,5.800057,6.073160
3646,590,0.017787,0.405471,0.041649,0.000933,0.448024,42.094905,14.664640,62.372110,0.159967,0.188980,0.009473,4.960411,5.182325
3647,591,0.023856,0.384433,0.047641,0.001305,0.432849,30.205429,9.582463,45.160536,0.182077,0.160155,0.007804,4.719801,4.908492
3648,592,0.022372,0.811418,0.061714,0.001388,0.874520,32.524343,4.645000,45.082780,0.260968,0.663873,0.027737,6.723229,6.999930
3649,594,0.018735,0.373315,0.045324,0.001166,0.416612,42.026379,13.773479,61.309015,0.167137,0.152730,0.007605,4.884419,5.062256
3650,594,0.026391,0.427051,0.050123,0.001126,0.478079,32.434919,6.574657,45.539047,0.194004,0.190772,0.004536,5.815456,6.041406
3651,595,0.016149,0.782938,0.082810,0.001244,0.866992,40.687970,12.809842,60.744003,0.257149,0.542048,0.038287,6.075323,6.346405
3652,596,0.034929,0.768145,0.109746,0.001543,0.861789,30.707154,7.719932,44.987878,0.576380,0.334347,0.033346,5.170837,5.951218
3653,599,0.019231,0.556336,0.067422,0.001590,0.611039,31.143318,8.688706,45.634465,0.245829,0.214298,0.033612,4.879455,5.317815
3654,601,0.023054,0.517461,0.049847,0.001028,0.568180,34.174378,4.706843,44.772013,0.285948,0.201071,0.017497,4.983105,5.376703
3655,603,0.016832,0.783616,0.091197,0.010602,0.849502,36.315247,2.577333,45.757006,0.285514,0.469767,0.063081,5.649715,6.421737
3656,603,0.016758,0.496179,0.069588,0.001255,0.567022,54.711786,16.549441,76.846729,0.282121,0.202421,0.036680,4.694451,5.103768
3657,604,0.021253,0.485115,0.059840,0.001669,0.543239,40.663338,14.670585,60.487987,0.233270,0.169098,0.026096,4.328616,4.716682
3658,607,0.022352,0.848392,0.103708,0.002170,0.940258,33.455902,4.669193,44.471916,0.317990,0.707359,0.047572,4.989587,5.860897
3659,609,0.017425,0.412215,0.045319,0.000959,0.457763,33.670701,7.014261,45.819448,0.173123,0.178378,0.020361,4.459580,4.704640
3660,609,0.022133,0.800544,0.066572,0.001450,0.868566,70.348609,15.551903,92.106162,0.270858,0.590015,0.038404,5.000640,5.771272
3661,609,0.021106,0.362731,0.046318,0.000948,0.407249,38.945689,14.617149,59.352028,0.163351,0.137710,0.005901,5.183064,5.362484
3662,610,0.023218,0.722875,0.107655,0.004626,0.835156,35.798969,2.569312,44.436132,0.256365,0.499354,0.086376,4.912660,5.251198
3663,611,0.014310,0.702343,0.063039,0.001300,0.766682,44.835481,9.672193,61.014625,0.232534,0.560602,0.029611,5.455053,5.710526
3664,611,0.017659,0.418338,0.054370,0.001056,0.472954,47.908828,7.645369,61.656546,0.160628,0.167909,0.005516,5.423519,5.591540
3665,612,0.017107,0.541782,0.060339,0.001956,0.600368,30.799994,8.568556,45.467421,0.230282,0.218477,0.029619,5.220258,5.643229
3666,612,0.028007,0.997773,0.092881,0.001493,1.091968,58.122211,9.517790,75.875212,0.333163,0.677425,0.039710,6.754586,7.095545
3667,615,0.016224,0.862733,0.068088,0.001351,0.932172,41.458732,13.710398,60.992637,0.298545,0.596059,0.027241,4.540278,5.301731
3668,616,0.022075,0.910406,0.082730,0.002028,0.995164,34.030066,5.683805,45.681430,0.396149,0.752466,0.050516,4.523138,5.516934
3669,616,0.020145,0.392587,0.036272,0.000994,0.429690,32.071984,7.964477,45.665257,0.161499,0.187358,0.005774,5.002748,5.208189
3670,618,0.025328,0.852739,0.092024,0.001900,0.946565,30.561372,7.592775,44.785558,0.317065,0.538278,0.056950,5.303445,5.643075
3671,619,0.022548,0.770517,0.066399,0.001261,0.838177,36.696283,16.590678,61.612946,0.249232,0.558416,0.037727,7.167722,7.496761
3672,620,0.021096,0.689314,0.072488,0.001148,0.762899,30.182429,6.659435,44.312131,0.281820,0.574445,0.038204,6.378209,6.663183
3673,620,0.015387,0.666962,0.064414,0.001263,0.732639,32.250580,4.563691,45.614988,0.243371,0.468198,0.038091,7.781853,8.037523
3674,622,0.013369,0.800649,0.060035,0.001255,0.861939,31.334976,6.685058,45.324495,0.231110,0.653048,0.029987,6.166245,6.407585
3675,623,0.018472,0.384533,0.059615,0.001275,0.433204,31.351270,8.623377,45.823068,0.193650,0.163573,0.034430,5.078877,5.328060
3676,625,0.015465,0.766933,0.066841,0.001497,0.835271,38.703251,15.550693,61.087542,0.241444,0.639497,0.031567,5.710662,5.959340
3677,626,0.021449,0.821024,0.070655,0.001276,0.892951,31.512913,7.703753,44.995683,0.232802,0.685997,0.037747,4.602870,4.838134
3678,627,0.019834,0.946041,0.090148,0.001895,1.038084,40.527635,14.678838,61.542400,0.277570,0.743412,0.059712,4.962827,5.866671
3679,629,0.022008,0.369931,0.041085,0.001034,0.408022,36.146318,1.658615,43.427775,0.170090,0.164714,0.009488,4.997254,5.174359
3680,629,0.014522,0.517729,0.075203,0.001596,0.592014,45.541446,9.602825,60.812416,0.287346,0.252471,0.043051,4.742440,5.213002
3681,631,0.020189,0.580875,0.072608,0.001656,0.647100,31.430682,8.663762,45.777421,0.247369,0.227120,0.028818,4.730635,5.176818
3682,632,0.024063,0.703399,0.111322,0.001813,0.816534,39.968156,15.615834,61.583283,0.257745,0.372705,0.079009,4.852500,5.465238
3683,632,0.021285,1.192243,0.076285,0.001762,1.270290,45.791855,8.796780,60.804807,0.243067,0.997879,0.039562,4.653405,5.574954
3684,632,0.020951,0.417654,0.035230,0.000994,0.453714,41.575301,12.779951,60.528931,0.159206,0.208911,0.004399,5.522543,5.718537
3685,633,0.019791,0.546327,0.076650,0.001599,0.591138,36.873477,2.199260,45.265712,0.245584,0.297476,0.046926,5.223396,5.696495
3686,638,0.018885,0.977625,0.106269,0.002359,1.062125,46.856328,6.808201,60.712374,0.358216,0.527397,0.061409,5.516354,6.443939
3687,641,0.024205,0.820435,0.111721,0.002245,0.933859,47.412942,6.085697,61.282442,0.328015,0.424083,0.059568,6.442134,6.986869
3688,648,0.027371,0.874077,0.079541,0.001482,0.952844,54.095528,12.761957,75.711573,0.313760,0.642763,0.040453,7.542439,7.856370
3689,650,0.040572,0.860195,0.112572,0.001738,0.974505,30.839468,4.640548,45.699979,0.344070,0.713803,0.079825,8.840782,9.177814
3690,653,0.023440,0.957649,0.106590,0.002217,1.016718,41.548186,11.979750,60.585517,0.280633,0.848821,0.058771,5.646563,5.989360
3691,655,0.021330,0.867662,0.080300,0.001276,0.949238,39.114702,15.511321,61.110253,0.388787,0.666382,0.037182,5.088455,6.003671
3692,657,0.025949,0.869846,0.094392,0.004068,0.968306,35.495140,2.290213,44.250252,0.282781,0.726798,0.079234,5.140374,5.451175
3693,658,0.015828,0.704659,0.090772,0.007026,0.793695,42.835143,13.004421,61.742078,0.264563,0.378547,0.056258,4.839748,5.313789
3694,659,0.021069,0.646332,0.042564,0.001326,0.690222,33.382788,6.563738,45.190296,0.168139,0.390074,0.010453,4.334983,4.729442
3695,661,0.017633,0.382892,0.044298,0.001020,0.428210,30.755347,9.014854,45.352406,0.229529,0.164633,0.017865,4.885865,5.148926
3696,664,0.024039,0.467031,0.047825,0.001122,0.508883,37.446228,0.566397,43.703615,0.189516,0.257067,0.015068,4.939781,5.194647
3697,667,0.009528,0.388288,0.039879,0.000956,0.427388,51.186844,4.893324,61.416466,0.171117,0.161804,0.003397,4.704115,4.887583
3698,667,0.016720,0.771705,0.068395,0.001255,0.841355,50.115130,3.579585,60.323476,0.251928,0.630337,0.033021,5.484004,5.756357
3699,667,0.016112,0.788731,0.071231,0.001189,0.861151,40.543641,13.728691,62.595720,0.257785,0.642690,0.034995,7.161159,7.430487
3700,669,0.027164,0.435235,0.049164,0.000973,0.471008,40.064567,12.535743,60.252800,0.335515,0.197836,0.018139,6.755351,7.118507
3701,669,0.022037,0.401974,0.049110,0.000943,0.451991,32.686654,4.727454,45.339578,0.190211,0.170894,0.006483,7.251642,7.474112
3702,670,0.021196,0.808745,0.083965,0.001535,0.894245,37.386123,14.958976,60.305554,0.321173,0.631837,0.040026,6.644835,6.977991
3703,671,0.025510,0.921541,0.061831,0.001498,0.972614,31.845580,7.589019,45.545774,0.254640,0.722529,0.021751,4.802896,5.083165
3704,671,0.019583,0.709084,0.069582,0.001467,0.780070,39.457124,14.544726,61.083898,0.246234,0.477187,0.035087,6.003930,6.296927
3705,673,0.017083,0.381344,0.040988,0.000986,0.421554,33.146705,7.075904,45.551111,0.171057,0.154641,0.007365,4.619458,4.830408
3706,676,0.014046,0.691120,0.068548,0.001389,0.761057,54.461892,12.160243,75.502784,0.224357,0.573222,0.056891,7.821759,8.060113
3707,679,0.022754,0.819781,0.114737,0.002246,0.889672,38.753086,11.553508,60.653856,0.264165,0.638244,0.067729,9.079259,9.403573
3708,680,0.021344,0.390920,0.042977,0.000913,0.434810,38.478205,16.573189,61.186450,0.191287,0.171395,0.050500,5.428740,5.675665
3709,684,0.021864,0.786551,0.089940,0.001243,0.877734,42.318443,12.550086,60.631934,0.263017,0.575811,0.061654,4.565233,5.325256
3710,686,0.016782,0.559453,0.097271,0.001176,0.597397,32.234657,4.921046,44.698356,0.188064,0.322155,0.064943,6.654195,6.905992
3711,688,0.014751,0.741454,0.068288,0.001634,0.811376,31.752702,3.620972,45.077912,0.250088,0.619840,0.041437,8.595749,8.854931
3712,688,0.013832,0.355213,0.043229,0.001066,0.399291,31.257986,9.560336,45.941246,0.172295,0.146483,0.005948,4.517727,4.701416
3713,689,0.019582,0.384036,0.062611,0.001325,0.428394,30.613674,8.929417,45.963385,0.163910,0.208550,0.030746,5.714284,5.929463
3714,692,0.014821,0.789190,0.082214,0.001765,0.873169,29.602083,6.881448,44.141435,0.255523,0.660854,0.054646,6.474137,6.755240
3715,692,0.015191,0.679735,0.076959,0.001172,0.757866,32.721015,4.660077,44.900117,0.235318,0.533437,0.047580,6.472898,6.727380
3716,694,0.017029,0.875311,0.113679,0.001345,0.990335,46.787581,8.840904,62.500854,0.260606,0.732167,0.081944,5.576072,5.849769
3717,696,0.020232,0.898196,0.098468,0.001668,0.998332,33.882013,2.758129,44.561351,0.261167,0.757594,0.062014,6.612200,6.885497
3718,696,0.014063,0.740619,0.082073,0.001827,0.824250,33.454447,4.635706,45.858255,0.340471,0.381394,0.049784,6.610721,6.913429
3719,696,0.018263,0.717473,0.064836,0.001462,0.783771,38.891255,15.642457,61.270237,0.245225,0.564133,0.034202,5.659762,5.909944
3720,698,0.023953,0.774041,0.058916,0.001528,0.834485,31.919526,4.839179,44.378101,0.510274,0.621079,0.029427,6.141464,6.743715
3721,698,0.017808,0.783671,0.067183,0.001635,0.847706,41.140258,12.773175,61.119938,0.257082,0.568201,0.038940,6.046444,6.325241
3722,700,0.021019,0.509024,0.199757,0.011230,0.720011,38.214115,14.695238,60.907374,0.291885,0.247715,0.209592,6.911568,7.533658
3723,705,0.025312,0.928890,0.070467,0.001854,1.000688,43.238418,9.753733,60.596985,0.264508,0.601844,0.038998,6.277808,6.548624
3724,707,0.025409,0.890601,0.117482,0.003472,1.011555,49.650453,4.552723,60.552475,0.268218,0.743296,0.090280,5.001551,5.295020
3725,707,0.019452,0.736729,0.070832,0.001396,0.808957,40.074382,10.604493,60.466161,0.243452,0.611657,0.040381,8.683518,8.934763
3726,708,0.025828,0.883123,0.076977,0.001261,0.959698,30.805277,7.641862,44.746201,0.485513,0.346895,0.018027,4.784008,5.451060
3727,708,0.020840,0.803419,0.080174,0.001263,0.884856,40.630912,11.647601,61.583194,0.239090,0.676583,0.049259,8.128452,8.374892
