iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
201,0,0.022820,1.345878,0.125881,0.005986,1.477745,13.679625,15.634186,30.814654
202,0,0.040463,1.658477,0.155509,0.007290,1.821276,14.003247,15.746865,31.612168
203,0,0.025375,1.385533,0.110428,0.006494,1.502455,14.133893,16.698399,32.360398
204,0,0.025446,1.089124,0.093846,0.007172,1.190142,13.676411,15.857534,30.749953
205,0,0.025024,1.407160,0.099210,0.006898,1.513268,14.491019,15.686898,31.716585
206,0,0.027139,1.029119,0.178995,0.006940,1.215054,14.296485,16.675174,32.214174
207,0,0.025472,1.166119,0.110943,0.016054,1.293116,13.767352,15.691926,30.778135
208,0,0.021519,1.157476,0.246709,0.006400,1.410585,14.502687,15.630619,31.565734
209,0,0.022156,1.039247,0.102993,0.006483,1.148723,15.004623,15.582721,31.758521
210,0,0.021609,0.975993,0.089035,0.007034,1.072062,15.660352,15.648396,32.402746
211,0,0.019043,0.906857,0.084341,0.006720,0.997918,15.464583,15.602314,32.084258
212,0,0.024155,1.080438,0.081024,0.007007,1.168469,14.658739,15.677413,31.529081
213,0,0.021800,1.267130,0.105132,0.005871,1.378133,14.495752,15.689443,31.585374
214,0,0.021308,1.252994,0.153319,0.005818,1.412131,13.828681,16.725998,31.988636
215,0,0.024124,1.141426,0.100895,0.006519,1.248840,13.650091,16.784094,31.707559
216,0,0.019393,1.342020,0.116529,0.006025,1.464574,13.733475,15.589695,30.807389
217,0,0.022759,1.251431,0.091579,0.007478,1.350488,14.456598,15.626856,31.457018
218,0,0.024554,1.170633,0.085999,0.006671,1.263303,13.893035,15.701958,30.883251
219,0,0.024346,1.028641,0.077203,0.007207,1.113051,14.741680,15.723350,31.602737
220,0,0.022874,1.150784,0.106337,0.006490,1.263611,14.111142,15.725814,31.123822
221,0,0.403200,1.222878,0.103757,0.007538,1.334173,14.098393,16.651541,32.487681
222,0,0.026510,1.372675,0.110393,0.006480,1.489548,14.078697,15.704477,31.299541
223,0,0.023764,1.292083,0.105310,0.006027,1.403420,14.213586,15.757488,31.398566
224,0,0.026765,1.315878,0.124110,0.006233,1.446221,13.856828,16.678821,32.008991
225,0,0.022826,1.212374,0.096945,0.006805,1.316124,13.518746,16.615615,31.473621
226,0,0.022641,1.324538,0.123299,0.006186,1.454023,13.862100,15.875072,31.214087
227,0,0.021317,1.357249,0.114966,0.008429,1.480644,14.543801,15.620475,31.666752
228,0,0.023252,1.271882,0.102045,0.005687,1.379614,14.606327,15.723979,31.733478
229,0,0.024978,1.104429,0.087045,0.007901,1.199375,13.776911,16.802120,31.803824
230,0,0.029413,1.185433,0.161941,0.006404,1.353778,13.977538,15.601934,30.962921
231,0,0.023750,0.951957,0.091090,0.007481,1.050528,15.163640,15.761651,31.999935
232,0,0.025122,1.504452,0.121837,0.006113,1.632402,13.986524,15.650121,31.294440
233,0,0.020312,1.406920,0.088696,0.006481,1.502097,14.545213,15.654300,31.722237
234,0,0.025204,0.978029,0.084575,0.007204,1.069808,14.210096,15.652724,30.958157
235,0,0.022603,1.037721,0.082137,0.006816,1.126674,14.599195,16.598603,32.347368
236,0,0.021927,1.097305,0.166470,0.006170,1.269945,14.509913,15.708662,31.510823
237,0,0.024814,1.325125,0.098188,0.006126,1.429439,13.726500,15.814236,30.995355
238,0,0.027417,1.632395,0.161462,0.007248,1.801105,14.235942,15.758787,31.823643
239,0,0.025808,1.233204,0.179017,0.007629,1.419850,14.695745,15.812870,31.954581
240,0,0.020387,1.075199,0.203376,0.005995,1.284570,14.515518,15.595014,31.415847
241,0,0.020123,1.257965,0.108273,0.007098,1.373336,13.819110,1.680169,16.893158
242,0,0.015607,1.012949,0.084261,0.007114,1.104324,14.673340,15.707115,31.500861
243,0,0.023012,1.112481,0.109324,0.007552,1.229357,14.651594,14.890842,30.795102
244,0,0.022920,1.026875,0.136351,0.007341,1.170567,14.765258,16.648126,32.607134
245,0,0.026849,1.290869,0.150807,0.006033,1.447709,13.600431,15.646509,30.721752
246,0,0.026818,1.134855,0.181379,0.006619,1.322853,14.709686,15.720662,31.780382
247,0,0.023236,1.190359,0.097684,0.006985,1.295028,13.959221,16.640026,31.917783
248,0,0.022500,1.089464,0.084115,0.006687,1.180266,14.005094,15.669075,30.877277
249,0,0.022520,1.263548,0.124404,0.006266,1.394218,14.721371,14.685718,30.824069
250,0,0.023255,1.076017,0.107125,0.006875,1.190017,14.543835,15.711719,31.469195
251,0,0.024390,1.235654,0.090865,0.006655,1.333174,14.624282,15.644084,31.626331
252,0,0.020072,1.354186,0.103927,0.006271,1.464384,14.525141,15.581487,31.591416
253,0,0.034423,1.060125,0.088385,0.007629,1.156139,15.079664,15.664963,31.935436
254,0,0.020729,0.957775,0.091793,0.007417,1.056985,14.876599,15.693407,31.648154
